nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 20:49","코리아 세븐(서울  종로구  견지동)","행정안전위원회 국정감사 대비 직원 격려 다과 구매","자치경찰총괄과장 외 19명",카드,47100,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 20:37","폴바셋(서울 중구 세종대로 135,)","행정안전위원회 국정감사 대비 직원 격려 간식 구매","자치경찰총괄과장 외 19명",카드,92000,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 18:33","본도시락(서울특별시 종로구 삼봉로 81)","행정안전위원회 국정감사 대비 직원 격려 도시락 지급","위원장 외 7명",카드,64300,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 14:19","일도씨닭갈비(서울특별시 중구 세종대로 136)","자치경찰사무 담당 경찰관 표장장 지급 범위 검토 간담회","인사팀장 외 3명",카드,40000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 12:42","곰국시집(서울 중구 무교로 24)","e호조 집행방법 검토 간담회","사무국장 외 3명",카드,116000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-18 12:26","창고 무교점(서울특별시 중구 무교로 21)","자치경찰사무 담당 경찰관 후생복지 지원 범위 검토 간담회","위원장 외 3명",카드,50000,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-15 21:56","손가명가(서울시 중구 다동 45-6)","제16차 자치경찰위원회 회의 후속조치 검토 간담회","위원회팀장 외 3명",제로페이,95000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-15 18:52","금강산(서울 중구 태평로1가 31-23)","2022년 예산 담당 직원 격려 도시락 구입비 지급","위원장 외 3명",카드,30000,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-15 12:53","창고 무교점(서울특별시 중구 무교로 21)","2022년 예산 편성 관련 유관기관 협의 간담회","위원장 외 3명",카드,40000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-14 19:16","맷돌로만(서울특별시 중구 다동길 16)","시도지사협의회 대정부 건의과제 검토 간담회","위원장 외 1명",카드,16000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-14 12:39","바닷가 작은집(서울 중구 덕수궁길 7,)","2022년 자치경찰 예산 조정회의 검토 간담회","위원장 외 3명",카드,112000,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-13 20:38","오징어풍경(서울특별시 중구 다동길 5)","국정감사 업무 수행 직원 격려 식사","위원장 외 4명",카드,137000,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-13 12:32","더테이블한정식(서울 중구 세종대로 124,)","제16차 자치경찰위원회 회의 개최 검토 간담회","사무국장 외 3명",카드,100000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-13 12:31","창고 무교점(서울특별시 중구 무교로 21)","자치경찰 정책개발 T/F 관련 간담회","위원장 외 3명",카드,42000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 20:44","엘플라토(서울 중구 세종대로 136,)","자치경찰 홍보계획 수립 검토 간담회","민원홍보팀장 외 1명",카드,57000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 16:27","㈜태승물산(전라북도 익산시 낭산면 산단구평길 126-12)","하반기 생일자 상품권 지급",26명,카드,472570,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 16:27","㈜태승물산(전라북도 익산시 낭산면 산단구평길 126-12)","76주년 경찰의 날 자치경찰 유공 직원 격려 물품 지급","유공 직원 2명",카드,181760,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 13:03","㈜에이블커피(서울 구로구 디지털로26길 72)","부서 다과비(커피 원두) 구매","자치경찰총괄과 26명",카드,198700,부서
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 12:14","손가명가(서울시 중구 다동 45-6)","자치경찰사무 담당 경찰관 임용권 행사 관련 간담회","인사팀장 외 4명",제로페이,100000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-12 11:59","신성(서울특별시 종로구 무교로42)","자치경찰위원회 규정 제정 및 운영 검토 간담회","총괄과장 외 3명",제로페이,40000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-08 19:42","금강산(서울 중구 태평로1가 31-23)","2022년 예산편성 조정회의 안건 검토 간담회","위원장 외 3명",카드,50000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-08 12:40","창고 무교점(서울특별시 중구 무교로 21)","2022년 신규사업 발표 사전검토 간담회","위원장 외 3명",카드,85000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-08 12:40","한라담 제주돼지 숯불구이 무교점(서울특별시 중구 무교로 21)","제15차 자치경찰위원회 회의 관련 간담회","사무국장 외 3명",제로페이,48000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-08 08:30","파리바게뜨 무교점","위원장실 내방객 다과 구매","위원장 외 4명",카드,33300,기관
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-07 20:26","맷돌로만(서울특별시 중구 다동길 16)","자치경찰교육 교과목 신설 검토 간담회","위원장 외 3명",카드,30000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-07 12:53","안동국시(서울  종로구  서린동)","경찰의 날 정기표창 수여 검토 간담회","사무국장 외 3명",카드,47000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-07 12:35","맨인커피 시청점(서울특별시 중구 무교로 6)","국정감사 대비 현업직원 격려 다과구입 대금 지급","총괄과장 외 3명",제로페이,12200,부서
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-07 12:19","손가명가(서울시 중구 다동 45-6)","자치경찰 신규사업 검토 간담회","총괄과장 외 3명",제로페이,60000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-05 21:20","한국문화재재단(서울 중구 퇴계로36길 10)","자치분권위원회 현장방문 사전검토 간담회","사무국장 외 3명",카드,36000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-05 21:10","한라담 제주돼지 숯불구이 무교점(서울특별시 중구 무교로 21)","제15차 자치경찰위원회 안건 사전검토 간담회","총괄과장 외 4명",제로페이,92000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-05 12:47","곰국시집(서울 중구 무교로 24)","유관기관(경찰청) 국정감사 대응 직원 격려 간담회","사무국장 외 3명",카드,116000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-05 12:33","금강산(서울 중구 태평로1가 31-23)","2022년 예산 이견사업 검토 간담회","위원장 외 3명",카드,100000,시책
24007856,"2021년 10월 서울시본청 자치경찰위원회 사무국 자치경찰총괄과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007856,서울시본청,자치경찰위원회,사무국,자치경찰총괄과,,2021,10,,,,"자치경찰위원회  자치경찰총괄과","2021-10-01 12:36","(주)뚜리삼(중구 무교로)","자치경찰사무 담당 경찰관 임용권 행사 검토 간담회","위원장 외 3명",카드,77000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-29 12:52",만복림(시청점),"제4차 지명위원회 운영 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,229000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-29 12:56",오징어풍경,"찾동 실행계획 수립 업무 추진 관계자 간담회 비용 지급","동혁신팀장 및 관계자 등 8명",제로페이,235000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-29 16:13","에그드랍 동대문점","부서 직원 격려물품 구매 비용 지급","부서 직원",카드,184700,부서
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-28 12:44",더테이블한정식,"코로나 상생 국민지원금 지원 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 4명",제로페이,100000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-28 12:52",태진옥,"선거구획정조례규칙심의회 개최 업무 추진 관계자 간담회 비용 지급","행정관리팀장 및 관계자 등 8명",제로페이,238000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-27 12:26",남도,"2021년 하반기 신속집행 관련 4분기 맞춤형 컨설팅 실시 업무 추진 관계자 간담회 비용 지급","행정협력팀장 및 관계자 등 8명",제로페이,238000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-27 12:27",부추밭,"취학통지서 온라인 제출 서비스 계획 수립 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,227000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-26 12:50","권명옥 가마솥 나주곰탕","실·본부·국장 간담회 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 8명",제로페이,233000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-26 12:54","교동전선생 서울시청점","제165차 구청장협의회 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,229000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-25 12:37",신가원설렁탕,"자원봉사센터 지도 및 감독 업무 추진 관게자 간담회 비용 지급","주민지원팀장 및 관계자 등 8명",제로페이,232000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-25 12:38",제주본가2,"자치구 소식지 발간 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 8명",제로페이,228000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-22 12:35",북경,"주민자치회 보조금 환수 업무 추진 관계자 간담회 비용 지급","주민자치팀장 및 관계자등 8명",제로페이,237000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-22 12:46",더테이블한정식,"찾동 운영위원회 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 5명",제로페이,125000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-21 12:26",만복림(시청점),"인감 및 본인서명사실확인제도 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,234000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-21 12:31",부추밭,"북한이탈주민 지원사업 이관 업무 추진 관계자 간담회 비용 지급","주민지원팀장 및 관계자 등 8명",제로페이,237000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-20 12:39",미가한식,"제2차 시민표창 제2공적심의회 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,199000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-20 12:42",남도,"행정구역 경계조정 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 8명",제로페이,238000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-19 12:36",제주본가2,"코로나19 백신접종센터 운영 종료 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,238000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-19 12:42",태진옥,"21년 찾아가는 동주민센터 홍보계획 수립 업무 추진 관계자 간담회 비용 지급","동혁신팀장 및 관계자 등 8명",제로페이,232000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-18 12:46",행복한하루소바,"서부간선도로 도로명 부여 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 8명",제로페이,223000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-18 12:49",오징어풍경,"제9회 지방자치박람회 온라인 전시관 구성 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 8명",제로페이,236000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-15 12:47",열빈(광화문점),"법정단체 보조금 집행 지도·점검 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 6명",제로페이,173000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-15 22:05",구이구이,"코로나19 재택치료 매뉴얼 수립 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 4명",제로페이,108000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-14 12:33","왕비집 시청무교점","시-자치구간 공동협력 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 6명",제로페이,175000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-14 12:40",미가한식,"코로나19 상생 국민지원금 지원 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 6명",제로페이,176000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-14 12:42",남도,"지자체 합동평가 우수사례 관리 업무 추진 관계자 간담회 비용 지급","주민자치팀장 및 관계자 등 6명",제로페이,173000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-13 10:57",펌푸드,"현장방문 추진 관계자 격려 물품 구매 비용 지급","부서 직원",제로페이,324000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-13 12:33",북경,"특별조정교부금 집행현황 일제점검 업무 추진 관계자 간담회 비용 지급","행정협력팀장 및 관계자 등 6명",제로페이,175000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-13 12:36",태진옥,"100세 이상 장기 거주불명자 사실조사 점검 업무 추진 관계자 간담회 비용 지급","행정관리팀장 및 관계자 등 6명",제로페이,179000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-08 12:56",제주본가2,"코로나 상생 국민지원금 지원 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 6명",제로페이,178000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-07 12:12",맘스터치(서울시청점),"현장방문 추진 관계자 격려 물품 구매 비용 지급","부서 직원",제로페이,153000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-07 12:22",미가한식,"찾아가는 동주민센터 사업별 실행계획 수립 업무 추진 관계자 간담회 비용 지급","동혁신팀장 및 관계자 등 6명",제로페이,175000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-07 13:01",만복림(시청점),"21년 3분기 서울시 지명위원회 상정안건 수요조사 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 6명",제로페이,99500,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-06 12:33",흑산도홍어,"한국전쟁전후 민간인희생자 전국합동추모제 업무 추진 관계자 간담회 비용 지급","자치행정과장 및 관계자 등 6명",제로페이,165000,시책
24007863,"2021년 10월 서울시본청 행정국 자치행정과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007863,서울시본청,행정국,자치행정과,,,2021,10,,,,"행정국 자치행정과","2021-10-06 12:40",오리마당,"백신접종센터 운영 업무 추진 관계자 간담회 비용 지급","행정팀장 및 관계자 등 6명",제로페이,178000,시책
